,lake,year,month,layer,group,genus,var,value,units,SamplingMethodID,MethodID
863,Giles,2014,6,whole column,Rotifer,Keratella,abundance,10.43,org per liter,Method023,Method029
864,Giles,2014,7,whole column,Rotifer,Keratella,abundance,30.82,org per liter,Method023,Method029
865,Giles,2014,8,whole column,Rotifer,Keratella,abundance,36.6,org per liter,Method023,Method029
866,Giles,2015,5,whole column,Rotifer,Keratella,abundance,113.64,org per liter,Method023,Method029
867,Giles,2015,6,whole column,Rotifer,Keratella,abundance,183.66,org per liter,Method023,Method029
868,Giles,2015,7,whole column,Rotifer,Keratella,abundance,203.95,org per liter,Method023,Method029
869,Giles,2015,8,whole column,Rotifer,Keratella,abundance,74.2,org per liter,Method023,Method029
870,Giles,2016,5,whole column,Rotifer,Keratella,abundance,3.71,org per liter,Method023,Method029
871,Giles,2016,6,whole column,Rotifer,Keratella,abundance,1.84,org per liter,Method023,Method029
872,Giles,2016,7,whole column,Rotifer,Keratella,abundance,1.02,org per liter,Method023,Method029
873,Giles,2016,8,whole column,Rotifer,Keratella,abundance,4.95,org per liter,Method023,Method029
874,Giles,2017,5,whole column,Rotifer,Keratella,abundance,1.23,org per liter,Method023,Method029
875,Giles,2017,6,whole column,Rotifer,Keratella,abundance,1.06,org per liter,Method023,Method029
876,Giles,2017,7,whole column,Rotifer,Keratella,abundance,1.12,org per liter,Method023,Method029
877,Giles,2017,8,whole column,Rotifer,Keratella,abundance,20.62,org per liter,Method023,Method029
878,Giles,2018,5,whole column,Rotifer,Keratella,abundance,23,org per liter,Method023,Method029
879,Giles,2018,6,whole column,Rotifer,Keratella,abundance,7.35,org per liter,Method023,Method029
880,Giles,2018,7,whole column,Rotifer,Keratella,abundance,16.32,org per liter,Method023,Method029
881,Giles,2018,8,whole column,Rotifer,Keratella,abundance,0.84,org per liter,Method023,Method029
882,Giles,2019,4,whole column,Rotifer,Keratella,abundance,5.68,org per liter,Method023,Method029
883,Giles,2019,5,whole column,Rotifer,Keratella,abundance,8.19,org per liter,Method023,Method029
884,Giles,2019,6,whole column,Rotifer,Keratella,abundance,1.85,org per liter,Method023,Method029
885,Giles,2019,7,whole column,Rotifer,Keratella,abundance,1.64,org per liter,Method023,Method029
886,Giles,2019,8,whole column,Rotifer,Keratella,abundance,3.76,org per liter,Method023,Method029
887,Giles,1990,1,whole column,Rotifer,Polyarthra,abundance,173.5,org per liter,Method024,Method029
888,Giles,1990,2,whole column,Rotifer,Polyarthra,abundance,173.16,org per liter,Method024,Method029
889,Giles,1990,3,whole column,Rotifer,Polyarthra,abundance,96.64,org per liter,Method024,Method029
890,Giles,1990,4,whole column,Rotifer,Polyarthra,abundance,56.09,org per liter,Method024,Method029
891,Giles,1990,5,whole column,Rotifer,Polyarthra,abundance,22.28,org per liter,Method024,Method029
892,Giles,1990,6,whole column,Rotifer,Polyarthra,abundance,12.02,org per liter,Method024,Method029
893,Giles,1990,7,whole column,Rotifer,Polyarthra,abundance,47.2,org per liter,Method024,Method029
894,Giles,1990,8,whole column,Rotifer,Polyarthra,abundance,37.15,org per liter,Method024,Method029
895,Giles,1990,9,whole column,Rotifer,Polyarthra,abundance,71.11,org per liter,Method024,Method029
896,Giles,1990,10,whole column,Rotifer,Polyarthra,abundance,97.79,org per liter,Method024,Method029
897,Giles,1990,11,whole column,Rotifer,Polyarthra,abundance,78.3,org per liter,Method024,Method029
898,Giles,1990,12,whole column,Rotifer,Polyarthra,abundance,113.68,org per liter,Method024,Method029
899,Giles,1991,1,whole column,Rotifer,Polyarthra,abundance,56.28,org per liter,Method024,Method029
900,Giles,1991,2,whole column,Rotifer,Polyarthra,abundance,40.21,org per liter,Method024,Method029
901,Giles,1991,3,whole column,Rotifer,Polyarthra,abundance,77.01,org per liter,Method024,Method029
902,Giles,1991,4,whole column,Rotifer,Polyarthra,abundance,165.81,org per liter,Method024,Method029
903,Giles,1991,5,whole column,Rotifer,Polyarthra,abundance,40.74,org per liter,Method024,Method029
904,Giles,1991,6,whole column,Rotifer,Polyarthra,abundance,10.62,org per liter,Method024,Method029
905,Giles,1991,7,whole column,Rotifer,Polyarthra,abundance,50.15,org per liter,Method024,Method029
906,Giles,1991,8,whole column,Rotifer,Polyarthra,abundance,112.14,org per liter,Method024,Method029
907,Giles,1991,9,whole column,Rotifer,Polyarthra,abundance,93.98,org per liter,Method024,Method029
908,Giles,1991,10,whole column,Rotifer,Polyarthra,abundance,74.3,org per liter,Method024,Method029
909,Giles,1991,11,whole column,Rotifer,Polyarthra,abundance,16.03,org per liter,Method024,Method029
910,Giles,1991,12,whole column,Rotifer,Polyarthra,abundance,9.85,org per liter,Method024,Method029
911,Giles,1992,1,whole column,Rotifer,Polyarthra,abundance,17.63,org per liter,Method024,Method029
912,Giles,1992,2,whole column,Rotifer,Polyarthra,abundance,37.37,org per liter,Method024,Method029
913,Giles,1992,4,whole column,Rotifer,Polyarthra,abundance,31.32,org per liter,Method024,Method029
914,Giles,1992,5,whole column,Rotifer,Polyarthra,abundance,12.03,org per liter,Method024,Method029
915,Giles,1992,6,whole column,Rotifer,Polyarthra,abundance,1.77,org per liter,Method024,Method029
916,Giles,1992,7,whole column,Rotifer,Polyarthra,abundance,21.3,org per liter,Method024,Method029
917,Giles,1992,8,whole column,Rotifer,Polyarthra,abundance,41.41,org per liter,Method024,Method029
918,Giles,1992,9,whole column,Rotifer,Polyarthra,abundance,36.65,org per liter,Method024,Method029
919,Giles,1992,10,whole column,Rotifer,Polyarthra,abundance,58.54,org per liter,Method024,Method029
920,Giles,1992,11,whole column,Rotifer,Polyarthra,abundance,20.23,org per liter,Method024,Method029
921,Giles,1993,1,whole column,Rotifer,Polyarthra,abundance,23.65,org per liter,Method024,Method029
922,Giles,1993,2,whole column,Rotifer,Polyarthra,abundance,33.11,org per liter,Method024,Method029
923,Giles,1993,3,whole column,Rotifer,Polyarthra,abundance,12.08,org per liter,Method024,Method029
924,Giles,1993,4,whole column,Rotifer,Polyarthra,abundance,17.63,org per liter,Method024,Method029
925,Giles,1993,5,whole column,Rotifer,Polyarthra,abundance,80.64,org per liter,Method024,Method029
926,Giles,1993,6,whole column,Rotifer,Polyarthra,abundance,5.78,org per liter,Method024,Method029
927,Giles,1993,7,whole column,Rotifer,Polyarthra,abundance,1.94,org per liter,Method024,Method029
928,Giles,1993,8,whole column,Rotifer,Polyarthra,abundance,33.9,org per liter,Method024,Method029
929,Giles,1993,9,whole column,Rotifer,Polyarthra,abundance,19.91,org per liter,Method024,Method029
930,Giles,1993,11,whole column,Rotifer,Polyarthra,abundance,27.72,org per liter,Method024,Method029
931,Giles,1997,4,whole column,Rotifer,Polyarthra,abundance,9.96,org per liter,Method024,Method029
932,Giles,1997,6,whole column,Rotifer,Polyarthra,abundance,10.34,org per liter,Method024,Method029
933,Giles,1997,8,whole column,Rotifer,Polyarthra,abundance,1.62,org per liter,Method024,Method029
934,Giles,2001,6,whole column,Rotifer,Polyarthra,abundance,7.66,org per liter,Method024,Method029
935,Giles,2001,7,whole column,Rotifer,Polyarthra,abundance,13.1,org per liter,Method024,Method029
936,Giles,2001,8,whole column,Rotifer,Polyarthra,abundance,5.84,org per liter,Method024,Method029
937,Giles,2005,5,whole column,Rotifer,Polyarthra,abundance,24.52,org per liter,Method024,Method029
938,Giles,2005,6,whole column,Rotifer,Polyarthra,abundance,9.89,org per liter,Method024,Method029
939,Giles,2005,7,whole column,Rotifer,Polyarthra,abundance,23.34,org per liter,Method024,Method029
940,Giles,2005,8,whole column,Rotifer,Polyarthra,abundance,43.86,org per liter,Method024,Method029
941,Giles,2006,5,whole column,Rotifer,Polyarthra,abundance,30.06,org per liter,Method024,Method029
942,Giles,2006,6,whole column,Rotifer,Polyarthra,abundance,5.31,org per liter,Method024,Method029
943,Giles,2006,7,whole column,Rotifer,Polyarthra,abundance,1.41,org per liter,Method024,Method029
944,Giles,2006,8,whole column,Rotifer,Polyarthra,abundance,67.91,org per liter,Method024,Method029
945,Giles,2007,5,whole column,Rotifer,Polyarthra,abundance,0.43,org per liter,Method024,Method029
946,Giles,2007,6,whole column,Rotifer,Polyarthra,abundance,0.45,org per liter,Method024,Method029
947,Giles,2007,7,whole column,Rotifer,Polyarthra,abundance,93.02,org per liter,Method024,Method029
948,Giles,2007,8,whole column,Rotifer,Polyarthra,abundance,36.5,org per liter,Method024,Method029
949,Giles,2008,4,whole column,Rotifer,Polyarthra,abundance,0.11,org per liter,Method023,Method029
950,Giles,2008,5,whole column,Rotifer,Polyarthra,abundance,0.04,org per liter,Method023,Method029
951,Giles,2008,6,whole column,Rotifer,Polyarthra,abundance,5.57,org per liter,Method023,Method029
952,Giles,2008,7,whole column,Rotifer,Polyarthra,abundance,18.61,org per liter,Method023,Method029
953,Giles,2008,8,whole column,Rotifer,Polyarthra,abundance,35.46,org per liter,Method023,Method029
954,Giles,2009,4,whole column,Rotifer,Polyarthra,abundance,28.8,org per liter,Method023,Method029
955,Giles,2009,5,whole column,Rotifer,Polyarthra,abundance,170.83,org per liter,Method023,Method029
956,Giles,2009,6,whole column,Rotifer,Polyarthra,abundance,35.39,org per liter,Method023,Method029
957,Giles,2009,7,whole column,Rotifer,Polyarthra,abundance,29.47,org per liter,Method023,Method029
958,Giles,2009,8,whole column,Rotifer,Polyarthra,abundance,5.41,org per liter,Method023,Method029
959,Giles,2010,5,whole column,Rotifer,Polyarthra,abundance,164.11,org per liter,Method023,Method029
960,Giles,2010,6,whole column,Rotifer,Polyarthra,abundance,107.92,org per liter,Method023,Method029
961,Giles,2010,7,whole column,Rotifer,Polyarthra,abundance,17.6,org per liter,Method023,Method029
962,Giles,2010,8,whole column,Rotifer,Polyarthra,abundance,50.93,org per liter,Method023,Method029
963,Giles,2010,9,whole column,Rotifer,Polyarthra,abundance,13.15,org per liter,Method023,Method029
964,Giles,2011,5,whole column,Rotifer,Polyarthra,abundance,29.15,org per liter,Method023,Method029
965,Giles,2011,6,whole column,Rotifer,Polyarthra,abundance,76.59,org per liter,Method023,Method029
966,Giles,2011,7,whole column,Rotifer,Polyarthra,abundance,25.44,org per liter,Method023,Method029
967,Giles,2011,8,whole column,Rotifer,Polyarthra,abundance,17.51,org per liter,Method023,Method029
968,Giles,2013,4,whole column,Rotifer,Polyarthra,abundance,7.92,org per liter,Method023,Method029
969,Giles,2013,5,whole column,Rotifer,Polyarthra,abundance,8.7,org per liter,Method023,Method029
970,Giles,2013,6,whole column,Rotifer,Polyarthra,abundance,3.13,org per liter,Method023,Method029
971,Giles,2013,7,whole column,Rotifer,Polyarthra,abundance,11.48,org per liter,Method023,Method029
972,Giles,2013,8,whole column,Rotifer,Polyarthra,abundance,1.83,org per liter,Method023,Method029
973,Giles,2014,6,whole column,Rotifer,Polyarthra,abundance,29.84,org per liter,Method023,Method029
974,Giles,2014,7,whole column,Rotifer,Polyarthra,abundance,15.32,org per liter,Method023,Method029
975,Giles,2014,8,whole column,Rotifer,Polyarthra,abundance,13.2,org per liter,Method023,Method029
976,Giles,2015,5,whole column,Rotifer,Polyarthra,abundance,77.43,org per liter,Method023,Method029
977,Giles,2015,6,whole column,Rotifer,Polyarthra,abundance,29.29,org per liter,Method023,Method029
978,Giles,2015,7,whole column,Rotifer,Polyarthra,abundance,7.58,org per liter,Method023,Method029
979,Giles,2015,8,whole column,Rotifer,Polyarthra,abundance,0.96,org per liter,Method023,Method029
980,Giles,2016,5,whole column,Rotifer,Polyarthra,abundance,55.17,org per liter,Method023,Method029
981,Giles,2016,6,whole column,Rotifer,Polyarthra,abundance,18.97,org per liter,Method023,Method029
982,Giles,2016,7,whole column,Rotifer,Polyarthra,abundance,0.57,org per liter,Method023,Method029
983,Giles,2016,8,whole column,Rotifer,Polyarthra,abundance,20.42,org per liter,Method023,Method029
984,Giles,2017,5,whole column,Rotifer,Polyarthra,abundance,2.92,org per liter,Method023,Method029
985,Giles,2017,6,whole column,Rotifer,Polyarthra,abundance,12.49,org per liter,Method023,Method029
986,Giles,2017,7,whole column,Rotifer,Polyarthra,abundance,3.08,org per liter,Method023,Method029
987,Giles,2017,8,whole column,Rotifer,Polyarthra,abundance,4.11,org per liter,Method023,Method029
988,Giles,2018,5,whole column,Rotifer,Polyarthra,abundance,17.97,org per liter,Method023,Method029
989,Giles,2018,6,whole column,Rotifer,Polyarthra,abundance,11.05,org per liter,Method023,Method029
990,Giles,2018,7,whole column,Rotifer,Polyarthra,abundance,10.85,org per liter,Method023,Method029
991,Giles,2018,8,whole column,Rotifer,Polyarthra,abundance,15.38,org per liter,Method023,Method029
992,Giles,2019,4,whole column,Rotifer,Polyarthra,abundance,22.8,org per liter,Method023,Method029
993,Giles,2019,5,whole column,Rotifer,Polyarthra,abundance,4.66,org per liter,Method023,Method029
994,Giles,2019,6,whole column,Rotifer,Polyarthra,abundance,2.13,org per liter,Method023,Method029
995,Giles,2019,7,whole column,Rotifer,Polyarthra,abundance,3.69,org per liter,Method023,Method029
996,Giles,2019,8,whole column,Rotifer,Polyarthra,abundance,9.14,org per liter,Method023,Method029
997,Giles,1990,1,whole column,Rotifer,unidentified,abundance,183.61,org per liter,Method024,Method029
998,Giles,1990,2,whole column,Rotifer,unidentified,abundance,262.63,org per liter,Method024,Method029
999,Giles,1990,3,whole column,Rotifer,unidentified,abundance,287.33,org per liter,Method024,Method029
1000,Giles,1990,4,whole column,Rotifer,unidentified,abundance,148.11,org per liter,Method024,Method029
1001,Giles,1990,5,whole column,Rotifer,unidentified,abundance,69.34,org per liter,Method024,Method029
1002,Giles,1990,6,whole column,Rotifer,unidentified,abundance,27.18,org per liter,Method024,Method029
1003,Giles,1990,7,whole column,Rotifer,unidentified,abundance,63.9,org per liter,Method024,Method029
1004,Giles,1990,8,whole column,Rotifer,unidentified,abundance,76.29,org per liter,Method024,Method029
1005,Giles,1990,9,whole column,Rotifer,unidentified,abundance,103.75,org per liter,Method024,Method029
1006,Giles,1990,10,whole column,Rotifer,unidentified,abundance,110.85,org per liter,Method024,Method029
1007,Giles,1990,11,whole column,Rotifer,unidentified,abundance,90.75,org per liter,Method024,Method029
1008,Giles,1990,12,whole column,Rotifer,unidentified,abundance,132.16,org per liter,Method024,Method029
1009,Giles,1991,1,whole column,Rotifer,unidentified,abundance,65.31,org per liter,Method024,Method029
1010,Giles,1991,2,whole column,Rotifer,unidentified,abundance,44.87,org per liter,Method024,Method029
1011,Giles,1991,3,whole column,Rotifer,unidentified,abundance,80.35,org per liter,Method024,Method029
1012,Giles,1991,4,whole column,Rotifer,unidentified,abundance,167.47,org per liter,Method024,Method029
1013,Giles,1991,5,whole column,Rotifer,unidentified,abundance,44.77,org per liter,Method024,Method029
1014,Giles,1991,6,whole column,Rotifer,unidentified,abundance,56.33,org per liter,Method024,Method029
1015,Giles,1991,7,whole column,Rotifer,unidentified,abundance,80.94,org per liter,Method024,Method029
1016,Giles,1991,8,whole column,Rotifer,unidentified,abundance,127.9,org per liter,Method024,Method029
1017,Giles,1991,9,whole column,Rotifer,unidentified,abundance,124.67,org per liter,Method024,Method029
1018,Giles,1991,10,whole column,Rotifer,unidentified,abundance,86.63,org per liter,Method024,Method029
1019,Giles,1991,11,whole column,Rotifer,unidentified,abundance,23.68,org per liter,Method024,Method029
1020,Giles,1991,12,whole column,Rotifer,unidentified,abundance,13.84,org per liter,Method024,Method029
1021,Giles,1992,1,whole column,Rotifer,unidentified,abundance,21.2,org per liter,Method024,Method029
1022,Giles,1992,2,whole column,Rotifer,unidentified,abundance,40.54,org per liter,Method024,Method029
1023,Giles,1992,4,whole column,Rotifer,unidentified,abundance,36.3,org per liter,Method024,Method029
1024,Giles,1992,5,whole column,Rotifer,unidentified,abundance,16.67,org per liter,Method024,Method029
